title,company,experience,salary,location,description,industry,skills,scraped_at
Data Engineering Architect (ATC),Virtusa,8-12 Years,,Bengaluru,"Experience:\n8+ years of experience in data engineering, specifically in cloud environments like AWS.\nProficiency in PySpark for distributed data processing and transformation.\nSolid experience with AWS Glue for ETL jobs and managing data workflows.\nHands-on experience with AWS Data Pipeline (DPL) for workflow orchestration.\nStrong experience with AWS services such as S3, Lambda, Redshift, RDS, and EC2.\nTechnical Skills:\nProficiency in Python and PySpark for data processing and transformation tasks.\nDeep understanding of ETL concepts and best practices.\nFamiliarity with AWS Glue (ETL jobs, Data Catalog, and Crawlers).\nExperience building and maintaining data pipelines with AWS Data Pipeline or similar orchestration tools.\nFamiliarity with AWS S3 for data storage and management, including file formats (CSV, Parquet, Avro).\nStrong knowledge of SQL for querying and manipulating relational and semi-structured data.\nExperience with Data Warehousing and Big Data technologies, specifically within AWS.\nAdditional Skills:\nExperience with AWS Lambda for serverless data processing and orchestration.\nUnderstanding of AWS Redshift for data warehousing and analytics.\nFamiliarity with Data Lakes, Amazon EMR, and Kinesis for streaming data processing.\nKnowledge of data governance practices, including data lineage and auditing.\nFamiliarity with CI/CD pipelines and Git for version control.\nExperience with Docker and containerization for building and deploying applications.\nDesign and Build Data Pipelines: Design, implement, and optimize data pipelines on AWS using PySpark, AWS Glue, and AWS Data Pipeline to automate data integration, transformation, and storage processes.\nETL Development: Develop and maintain Extract, Transform, and Load (ETL) processes using AWS Glue and PySpark to efficiently process large datasets.\nData Workflow Automation: Build and manage automated data workflows using AWS Data Pipeline, ensuring seamless scheduling, monitoring, and management of data jobs.\nData Integration: Work with different AWS data storage services (e.g., S3, Redshift, RDS) to ensure smooth integration and movement of data across platforms.\nOptimization and Scaling: Optimize and scale data pipelines for high performance and cost efficiency, utilizing AWS services like Lambda, S3, and EC2.",Information Technology,"['Cloud Platforms', 'Data Architecture', 'Etl', 'Big Data']",2025-06-12 15:32:12
Data Warehouse Architect- Technology Group,Icici Bank Limited,8-12 Years,,Hyderabad,"Essential Services: Role & Location fungibility\nThe role descriptions give you an overview of the responsibilities; it is only directional and guiding in nature. At ICICI Bank, we believe in serving our customers beyond our role definition, product boundaries, and domain limitations through our philosophy of customer 360-degree. In essence, this captures our belief in serving the entire banking needs of our customers as One Bank, One Team. To achieve this, employees at ICICI Bank are expected to be role and location-fungible with the understanding that Banking is an essential service.\nAbout the Role:\nAs a Data Warehouse Architect, you will be responsible for managing and enhancing data warehouse that manages large volume of customer-life cycle data flowing in from various applications within guardrails of risk and compliance.You will be managing the day-to-day operations of data warehouse i.e. Vertica. In this role responsibility, you will manage a team of data warehouse engineers to develop data modelling, designing ETL data pipeline, issue management, upgrades, performance fine-tuning, migration, governance and security framework of the data warehouse. This role enables the Bank to maintain huge data sets in a structured manner that is amenable for data intelligence. The data warehouse supports numerous information systems used by various business groups to derive insights.\nAs a natural progression, the data warehouses will be gradually migrated to Data Lake enabling better analytical advantage. The role holder will also be responsible for guiding the team towards this migration.\nKey Responsibilities:\nData Pipeline Design:Responsible for designing and developing ETL data pipelines that can help in organising large volumes of data. Use of data warehousing technologies to ensure that the data warehouse is efficient, scalable, and secure.\nIssue Management: Responsible for ensuring that the data warehouse is running smoothly. Monitor system performance, diagnose and troubleshoot issues,and make necessary changes to optimize system performance.\nCollaboration:Collaborate with cross-functional teams to implement upgrades, migrations and continuous improvements.\nData Integration and Processing: Responsible for processing, cleaning, and integrating large data sets from various sources to ensure that the data is accurate, complete, and consistent.\nData Modelling: Responsible for designing and implementing data modelling solutions to ensure that the organization's data is properly structured and organized for analysis.\nKey Qualifications & Skills:\nEducation Qualification:B.E./B. Tech. in Computer Science, Information Technology or equivalent domain with 10 to 12 years of experience and at least 5 years or relevant work experience in Datawarehouse/mining/BI/MIS.\nExperience in Data Warehousing:Knowledge on ETL and data technologies and outline future vision in OLTP, OLAP (Oracle / MSSQL). Data Modelling, Data Analysis and Visualization experience (Analytical tools experience like Power BI / SAS / ClickView / Tableu etc). Good to have exposure to Azure Cloud Data platform services like COSMOS, Azure Data Lake, Azure Synapse, and Azure Data factory.\nSynergize with the Team:Regular interaction with business/product/functional teams to create mobility solutions.\nCertification:Azure certified DP 900, PL 300, DP 203 or any other Data platform/Data Analyst certifications.",Banking,"['Data Warehousing', 'Etl']",2025-06-12 15:32:14
Data Integration Architect,Alstom,10-12 Years,,Bengaluru,"Hands-on-experience architecting and delivering solutions related to enterprise integration, APIs, service-oriented architecture, and technology modernizations\n3-4 years hands-on experience with the design, and implementation of integrations in the area of Dell Boomi\nUnderstanding the Business requirements and Functional requirement Documents and Design a Technical Solution as per the needs\nPerson should be good with Master Data Management, Migration and Governance best practices\nExtensive data quality and data migration experience including proficiency in data warehousing, data analysis and conversion planning for data migration activities\nLead and build data migration objects as needed for conversions of data from different sources\nShould have architected integration solutions using Dell Boomi for cloud, hybrid and on-premise integration landscapes\nAbility to build and architect a high performing, highly available, highly scale Boomi Molecule Infrastructure\nIn depth understanding of enterprise integration patterns and prowess to apply them in the customers IT landscape\nAssists project teams during system design to promote the efficient re-use of IT assets Advises project team during system development to assure compliance with architectural principles, guidelines and standards\nAdept in building the Boomi processes with Error handling and email alerts logging best practices\nShould be proficient in using Enterprise level and Database connectors\nExtensive data quality and data migration experience including proficiency in data warehousing, data analysis and conversion planning for data migration activities\nExcellent understanding on REST with in-depth understanding on how Boomi processes can expose consume services using the different http methods, URI and Media type\nUnderstand Atom, Molecule, Atmosphere Configuration and Management, Platform Monitoring, Performance Optimization Suggestions, Platform Extension, User Permissions Control Skills.\nKnowledge on API governance and skills like caching, DB management and data warehousing\nShould have hands on experience in configuring AS2, https, SFTP involving different authentication methods\nThorough knowledge on process deployment, applying extensions, setting up schedules, Web Services user management process filtering and process reporting\nShould be expert with XML and JSON activities like creation, mapping and migrations\nPerson should have worked on integration on SAP, SuccessFactors, Sharepoint, cloud-based apps, Web applications and engineering application\nSupport and resolve issues related to data integration deliveries or platform\nProject Management\nPerson should deliver Data Integration projects using data integration platform\nManage partner deliveries by setting up governance of their deliveries\nUnderstand project priorities, timelines, budget, and deliverables and the need to proactively push yourself and others to achieve project goals\nManagerial:\nPerson is individual contributor and operationally managing small technical team\nQualifications & Skills:\n10+ years of experience in the area of enterprise integrations\nMinimum 3-4 years of experience with Dell boomi\nShould have working experience with database like sql server, Data warehousing\nHands on experience on REST, SOAP, XML, JSON, SFTP, EDI\nShould have worked on integration of multiple technologies like SAP, Web, cloud based apps.\nTECHNICAL COMPETENCIES & EXPERIENCE\nTechnical expertise in Delll Boomi for data integration is MUST.",Transportation,"['REST/SOAP/XML/JSON', 'Project management', 'Dell Boomi', 'Data Migration', 'Api Integration', 'Data Warehousing']",2025-06-12 15:32:15
Data Base Architect,Aspire Systems India Private Limited,7-11 Years,,"Hyderabad, Bengaluru, Cochin / Kochi / Ernakulam","Database Design and Architecture:Lead the design, implementation, and optimization of scalable and efficient database architectures to support business requirements.\nData Modeling and Management:Develop data models, database schemas, and data pipelines for efficient storage, retrieval, and management of data across platforms.\nAWS Database Services:Manage AWS databases, including Aurora (PostgreSQL/MySQL) and DynamoDB, optimizing for cost, performance, and scalability.\nPython Scripting:Use Python for data manipulation, automation of database tasks, and integration with other systems.\nDatabase Performance Optimization:Monitor and optimize database performance, troubleshoot issues, and ensure high availability and disaster recovery.\nDocumentation and Reporting:Maintain up-to-date documentation for database architectures, processes, and configurations. Generate reports on database performance, issues, and improvements.\nPrimary Skills (Essential):\nAt least five years of professional programming experience writing performant stored procedures/functions/SQL statements\nDatabase Management:Expertise in database administration, tuning, and troubleshooting.\nSQL Expertise:Strong SQL skills across various database systems.\nAWS Databases:Proficiency with Amazon Aurora (MySQL/PostgreSQL) and DynamoDB, including setup, optimization, and scaling.\nPython:Strong Python skills for data manipulation, automation, and database task management.\nData Modeling:Proficiency in designing logical and physical data models to support business processes.\nSecondary Skills (Highly Beneficial):\nSnowflake:Hands-on experience with Snowflake data warehousing, data modeling, and data ingestion processes.\nETL/ELT Tools:Familiarity with ETL/ELT processes and tools (e.g., Apache Airflow, AWS Glue) for data transformation and ingestion.\nData Governance and Compliance:Knowledge of data governance practices, including data security and regulatory compliance standards.",Software,"['Database Architect', 'MySQL', 'PostgreSQL', 'AWS']",2025-06-12 15:32:16
Data Engineering Architect (ATC),Virtusa,10-13 Years,,Hyderabad,"Proficiency in PySpark for distributed data processing and transformation.\nSolid experience with AWS Glue for ETL jobs and managing data workflows.\nHands-on experience with AWS Data Pipeline (DPL) for workflow orchestration.\nStrong experience with AWS services such as S3, Lambda, Redshift, RDS, and EC2.\nTechnical Skills:\nProficiency in Python and PySpark for data processing and transformation tasks.\nDeep understanding of ETL concepts and best practices.\nFamiliarity with AWS Glue (ETL jobs, Data Catalog, and Crawlers).\nExperience building and maintaining data pipelines with AWS Data Pipeline or similar orchestration tools.\nFamiliarity with AWS S3 for data storage and management, including file formats (CSV, Parquet, Avro).\nStrong knowledge of SQL for querying and manipulating relational and semi-structured data.\nExperience with Data Warehousing and Big Data technologies, specifically within AWS.\nAdditional Skills:\nExperience with AWS Lambda for serverless data processing and orchestration.\nUnderstanding of AWS Redshift for data warehousing and analytics.\nFamiliarity with Data Lakes, Amazon EMR, and Kinesis for streaming data processing.\nKnowledge of data governance practices, including data lineage and auditing.\nFamiliarity with CI/CD pipelines and Git for version control.\nExperience with Docker and containerization for building and deploying applications.\nDesign and Build Data Pipelines: Design, implement, and optimize data pipelines on AWS using PySpark, AWS Glue, and AWS Data Pipeline to automate data integration, transformation, and storage processes.\nETL Development: Develop and maintain Extract, Transform, and Load (ETL) processes using AWS Glue and PySpark to efficiently process large datasets.\nData Workflow Automation: Build and manage automated data workflows using AWS Data Pipeline, ensuring seamless scheduling, monitoring, and management of data jobs.\nData Integration: Work with different AWS data storage services (e.g., S3, Redshift, RDS) to ensure smooth integration and movement of data across platforms.\nOptimization and Scaling: Optimize and scale data pipelines for high performance and cost efficiency, utilizing AWS services like Lambda, S3, and EC2.",IT Management,"['Analytics - Kinesis', 'S3', 'Aws Lambda', 'Platform', 'Pyspark', 'Apache Kafka', 'Redshift', 'Python']",2025-06-12 15:32:18
Staff Data Engineer/Architect,Synopsys (India) Private Limited,5-10 Years,,Hyderabad,"What You'll Be Doing:\nBuilding the data engineering and analytics infrastructure for our new Enterprise Data Platform using Snowflake and Fivetran.\nLeading the development of data models, algorithms, data pipelines, and insights to enable data-driven decision-making.\nCollaborating with team members to shape the design and direction of the data platform.\nWorking end-to-end on data products, from problem understanding to developing data pipelines, dimensional data models, and visualizations.\nProviding support and advice to business users, including data preparation for predictive and prescriptive modeling.\nEnsuring consistency of processes and championing best practices in data management.\nEvaluating and recommending new data tools or processes.\nDesigning, developing, and deploying scalable AI/Generative AI and machine learning models as needed.\nProviding day-to-day production support to internal business unit customers, implementing enhancements and resolving defects.\nMaintaining awareness of emerging trends in AI, Generative AI, and machine learning to enhance existing systems and develop innovative solutions.\n\nThe Impact You Will Have:\nDriving the development of a cutting-edge data platform that supports enterprise-wide data initiatives.\nEnabling data-driven decision-making across the organization through robust data models and insights.\nEnhancing the efficiency and effectiveness of data management processes.\nSupporting business users in leveraging data for predictive and prescriptive analytics.\nInnovating and integrating advanced AI and machine learning solutions to solve complex business challenges.\nContributing to the overall success of Synopsys by ensuring high-quality data infrastructure and analytics capabilities.\n\nWhat You'll Need:\nBS with 5+ years of relevant experience or MS with 3+ years of relevant experience in Computer Sciences, Mathematics, Engineering, or MIS.\n5 years of experience in DW/BI development, reporting, and analytics roles, working with business and key stakeholders.\nAdvanced knowledge of Data Warehousing, SQL, ETL/ELT, dimensional modeling, and databases (e.g., mySQL, Postgres, HANA).\nHands-on experience with modern data stack tools, including cloud data warehouses (Snowflake), transformation tools (dbt), and cloud providers (Azure, AWS).\nExperience with data ingestion tools (e.g., Fivetran, HVR, Airbyte), CI/CD (GitLab, Kubernetes, Airflow), and data catalog tools (e.g., Datahub, Atlan) is a plus.\nProficiency in scripting languages like Python, Unix, SQL, Scala, and Java for data extraction and exploration.\nExperience with visualization tools like Tableau and PowerBI is a plus.\nKnowledge of machine learning frameworks and libraries (e.g., Pandas, NumPy, TensorFlow, PyTorch) and LLM models is a plus.\nUnderstanding of data governance, data integrity, and data quality best practices.\nExperience with agile development methodologies and change control processes.",Information Technology,"['Cloud Platforms', 'Data Modeling', 'Etl', 'Big Data']",2025-06-12 15:32:19
Data Solution Architect,BCForward,18-22 Years,,Bengaluru,"Data Solution Architect\nBachelor's degree with a preferred area of study in information technology, computer science, computer engineering or related fields\n8+ years of overall experience in big data, database and enterprise data architecture and delivery\n8+ years of programming proficiency in a subset of Python, Java, and Scala\n5+ years of hands-on experience building solutions on distributed processing frameworks such as Spark, Hadoop or Databricks\n5+ years of experience architecting, developing, releasing, and maintaining enterprise data lake platforms\n3+ years of experience implementing cloud-based systems. AWS and/or Databricks preferred\nNote: Looking for Immediate to 30-Days joiners at most.",IT Management,"['Databricks', 'AWS', 'Hadoop', 'Spark', 'Python']",2025-06-12 15:32:20
Solution Architect-Data Platforms,IBM,4-8 Years,,Bengaluru,"Experience in data architecture and engineering Proven expertise with Snowflake data platform Strong understanding of ETL/ELT processes and data integration\nExperience with data modeling and data warehousing concepts\nFamiliarity with performance tuning and optimization techniques\nExcellent problem-solving skills and attention to detail\nStrong communication and collaboration skills\nRequired education\nBachelor's Degree\nPreferred education\nMaster's Degree\nRequired technical and professional expertise\nCloud & Data Architecture: AWS ,Snowflake\nETL & Data Engineering: AWS Glue, Apache Spark, Step Functions\nBig Data & Analytics: Athena,Presto, Hadoop\nDatabase & Storage: SQL,Snow sql\nSecurity & Compliance: IAM, KMS, Data Masking\nPreferred technical and professional experience\nCloud Data Warehousing: Snowflake (Data Modeling, Query Optimization)\nData Transformation: DBT (Data Build Tool) for ELT pipeline management\nMetadata & Data Governance: Alation (Data Catalog, Lineage, Governance)",Information Technology,"['snowflake', 'dbt', 'AWS Glue', 'Data Modeling', 'Apache Spark', 'Sql']",2025-06-12 15:32:22
Solution Architect-Data Platforms,IBM,0-5 Years,,Navi Mumbai,"Role Overview\nIn this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology.\nYour Role and Responsibilities\nData Strategy and Planning: Develop and implement data architecture strategies that align with organizational goals and objectives. Collaborate with business stakeholders to understand data requirements and translate them into actionable plans.\nData Modeling: Design and implement logical and physical data models to support business needs. Ensure data models are scalable, efficient, and comply with industry best practices.\nDatabase Design and Management: Oversee the design and management of databases, selecting appropriate database technologies based on requirements. Optimize database performance and ensure data integrity and security.\nData Integration: Define and implement data integration strategies to facilitate seamless flow of information across systems.\nResponsibilities:\nExperience in data architecture and engineering.\nProven expertise with Snowflake data platform.\nStrong understanding of ETL/ELT processes and data integration.\nExperience with data modeling and data warehousing concepts.\nFamiliarity with performance tuning and optimization techniques.\nExcellent problem-solving skills and attention to detail.\nStrong communication and collaboration skills.\nRequired Education\nBachelor's Degree\nPreferred Education\nMaster's Degree\nRequired Technical and Professional Expertise\nCloud & Data Architecture: AWS, Snowflake\nETL & Data Engineering: AWS Glue, Apache Spark, Step Functions\nBig Data & Analytics: Athena, Presto, Hadoop\nDatabase & Storage: SQL, Snow SQL\nSecurity & Compliance: IAM, KMS, Data Masking\nPreferred Technical and Professional Experience\nCloud Data Warehousing: Snowflake (Data Modeling, Query Optimization)\nData Transformation: DBT (Data Build Tool) for ELT pipeline management\nMetadata & Data Governance: Alation (Data Catalog, Lineage, Governance)",Software,"['snowflake', 'Athena', 'dbt', 'AWS', 'Spark', 'Sql', 'Etl', 'Data Modeling']",2025-06-12 15:32:23
"Assistant Vice President - Pre Sales solution architect - Data Engineering, cloud, AI/ML",Genpact,Fresher,,Bengaluru,"Ready to shape the future of work\n\n\n\nAt Genpact, we don&rsquot just adapt to change&mdashwe drive it. AI and digital innovation are redefining industries, and we&rsquore leading the charge. Genpact&rsquos , our industry-first accelerator, is an example of how we&rsquore scaling advanced technology solutions to help global enterprises work smarter, grow faster, and transform at scale. From large-scale models to , our breakthrough solutions tackle companies most complex challenges.\n\n\n\nIf you thrive in a fast-moving, tech-driven environment, love solving real-world problems, and want to be part of a team that&rsquos shaping the future, this is your moment.\n\n\n\nGenpact (NYSE: G) is anadvanced technology services and solutions company that deliverslastingvalue for leading enterprisesglobally.Through ourdeep business knowledge, operational excellence, and cutting-edge solutions - we help companies across industries get ahead and stay ahead.Powered by curiosity, courage, and innovation,our teamsimplementdata, technology, and AItocreate tomorrow, today.Get to know us atand on,,, and.\n\n\n\n\n\n\n\n\n\nInviting applications for the role of Assistant Vice President - Presales Solution Architect\n\n\n\nIn this role, you'll be part of Genpact's transformation under GenpactNext, as we lead the shift to Agentic AI Solutions&mdashdomain-specific, autonomous systems that redefine how we deliver value to clients. You'll help drive the adoption of innovations like the Genpact AP Suite in finance and accounting, with more Agentic AI products set to expand across service lines.\n\n\n\nIn this role, you will be responsible for being familiar with our products and offerings, understanding customer needs and requirements, creating a compelling story to solve the identified business challenges, running demos, and answering technical questions. You will play a crucial role in addressing technical challenges faced by our customers and proposing effective solutions. Your ability to analyze customer requirements and translate them into tailored solutions will be key to your success in this position.\n\n\n\n\n\n\nResponsibilities\n\n\n\n\n\nBe familiar with our products and offerings to effectively understand customer needs and pain points, align them with the most appropriate products we have available, and architect end-to-end software solutions to address the client&rsquos requirements, taking into account the existing client technology landscape.\n\n\n\n\n\n\n\nCreate a compelling story that effectively solves the identified issues faced by customers, using your technical knowledge together with our products and offerings knowledge.\n\n\n\n\n\n\n\nDeliver product demonstrations that showcase the functionality and value of our solutions, tailoring them to address specific customer pain points.\n\n\n\n\n\n\n\nCollaborate with cross-functional teams, including sales, product development, and customer success, to ensure seamless communication and deliver actionable solution strategies.\n\n\n\n\n\n\n\nSupport our effort to respond to clients' Request for Proposals (RFPs) and Request for Information (RFIs) by leveraging your technical expertise and understanding of our products and offerings. Prepare comprehensive and compelling responses that address the specific requirements outlined in the RFPs/RFIs, showcasing how our solutions can meet the client's needs.\n\n\n\n\n\n\n\nUtilize your technical expertise and understanding of our products and solutions to estimate the effort required for implementing and delivering customized solutions to clients.\n\n\n\n\n\n\n\nActively participate in the sales cycle, helping to close deals by demonstrating the value of the proposed solutions.\n\n\n\n\n\n\n\nFoster a culture of continuous innovation and experimentation to drive differentiation in the market.\n\n\n\n\n\n\n\nStay updated on industry trends and advancements to continuously enhance your technical knowledge and expertise.\n\n\n\n\n\n\n\n\n\n\nQualifications we seek in you!\n\n\n\nMinimum Qualifications\n\n\n\n\n\nShould have experience in complex data engineering, data management, Analytics and cloud migration/modernization initiatives.\n\n\n\n\n\n\n\nRelevant years in IT services with strong background in solutioning lead role.\n\n\n\n\n\n\n\nProven track record of creating and delivering new assets/accelerators products, or solutions that have contributed to revenue growth.\n\n\n\n\n\n\n\nStrong problem-solving skills and the ability to manage ambiguity.\n\n\n\n\n\n\n\nStrong understanding of software development lifecycle methodologies, solution architecture, and design principles.\n\n\n\n\n\n\n\nExcellent communication, presentation, and storytelling skills, with the ability to effectively convey complex technical concepts to both technical and non-technical stakeholders.\n\n\n\n\n\n\n\nAbility to work collaboratively in cross-functional teams, including sales, product management, and development teams.\n\n\n\n\n\n\n\nStrong problem-solving skills and the ability to think strategically to identify client needs and propose innovative solutions.\n\n\n\n\n\n\n\n\n\n\n\nPreferred Qualifications/ Skills\n\n\n\n\n\nExperience with AI/ML, Gen AI/Agentic AI solutions\n\n\n\n\n\n\n\nExperience in any one of cloud technologies (AWS/Azure/GCP)\n\n\n\n\n\n\n\n\n\n\n\nWhy join Genpact\n\n\n\n\n\nBe a transformation leader - Work at the cutting edge of AI, automation, and digital innovation\n\n\n\n\n\n\n\n\n\nMake an impact - Drive change for global enterprises and solve business challenges that matter\n\n\n\n\n\n\n\nAccelerate your career - Get hands-on experience, mentorship, and continuous learning opportunities\n\n\n\n\n\n\n\nWork with the best - Join 140,000+ bold thinkers and problem-solvers who push boundaries every day\n\n\n\n\n\n\n\nThrive in a values-driven culture - Our courage, curiosity, and incisiveness - built on a foundation of integrity and inclusion - allow your ideas to fuel progress\n\n\n\n\n\nCome join the tech shapers and growth makers at Genpact and take your career in the only direction that matters: Up.\n\n\n\nLet&rsquos build tomorrow together.\n\n\n\n\n\n\nGenpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values respect and integrity, customer focus, and innovation.\nFurthermore, please do note that Genpact does not charge fees to process job applications and applicants are not required to pay to participate in our hiring process in any other way. Examples of such scams include purchasing a 'starter kit,' paying to apply, or purchasing equipment or training.",IT/Computers - Hardware & Networking,[],2025-06-12 15:32:25
Data Center Solution Architect,SCHNEIDER ELECTRIC SINGAPORE PTE LTD,5-10 Years,,Bengaluru,"Key Responsibilities\nSolution Design & Engineering:\nLiaise with the Schneider offer team, customer project teams, consultants, and internal teams to fully understand project requirements, scope, and needs.\nEnsure solution compliance with local standards, regulations, codes, and safety requirements.\nCoordinate with electrical and mechanical engineers to create all necessary documentation, including capacity and design calculations, drawings, layouts, specifications, block schematics, solution value propositions, and compliance tables.\nDevelop solution designs that guarantee successful project implementation and high customer satisfaction.\nProvide engineering support during installation, offering guidance on processes, required tools, procedures, regulatory compliance, technical interpretations of do's and don'ts, and ensuring overall quality.\nProject Execution Support:\nAssist with vendor qualification and provide initial costing estimates.\nParticipate in customer meetings to communicate project status and address any roadblocks.\nEscalate roadblocks to internal stakeholders and provide regular reports on proposal status to the Project Manager and Solution Manager.\nEnsure adherence to customer project processes, methodologies, and procedures during the design phase.\nControl the schedule during the design phase to align with the project master plan.\nCustomer Care & Quality:\nDeliver services aimed at achieving the highest customer satisfaction during project execution.\nEscalate any design issues to the Project Manager and take responsibility for their resolution.\nIdentify needed improvements, document them, and communicate to the respective owners and stakeholders.\nPartner Management:\nCoordinate design finalization with third-party service providers during project execution.\nMonitor and communicate the performance of partners.\nQualifications\nEducation: Bachelor's Degree or equivalent in Electrical Engineering or Mechanical Engineering.\nExperience: At least 5 years of experience in the electrical or mechanical engineering industry, with a minimum of 2 years in designing complete systems for critical facilities such as data centers.\nLanguage: Good command of English.\nBusiness Understanding:Strong understanding of electrical distribution system design.\nUnderstanding of electrical system components such as HV, MV, LV distribution, switchgear, panel design standards, grounding, generator systems, etc.\nUnderstanding of mechanical design, including cooling, piping, and fire alarm systems.\nKnowledge of best practices and standards in electrical systems design, installation, and operation requirements.\nUnderstanding of engineering system documentation.\nProven skill in project engineering.\nAbility to meet deadlines and demonstrate effective time management skills.\nExcellent business ethics and integrity.\nDemonstrated flexibility in operational style to meet the requirements of a multi-cultural position",Electronics,"['Project Requirement Analysis', 'Local Standards Compliance', 'Regulatory Compliance', 'code compliance', 'Solution Design']",2025-06-12 15:32:26
Data and Analytics - Architect,SCHNEIDER ELECTRIC SINGAPORE PTE LTD,8-12 Years,,Bengaluru,"Key Responsibilities\nData Modeling & Expansion:\nDesign new data models or expand existing ones based on business feedback.\nCollaborate with global and regional data integration teams to acquire expanded data from source systems.\nDevelop and implement databases, data collection systems, data analytics, and other strategies to optimize statistical efficiency and quality.\nAcquire data from primary or secondary data sources and maintain databases.\nAnalyze and improve performance on existing data models, including query optimization, DAX optimization, and processing optimization (partitions).\nBuild and enhance SQL Server Analysis Services data models.\nData Quality & Governance:\nWork with the larger Growth Technology Systems team to develop and uphold data governance policies and procedures.\nEnsure standardized data naming, consistent data definitions, and monitor overall data quality for assigned data entities.\nFilter and clean data by reviewing reports and performance indicators to locate and correct code problems.\nData Analysis & Reporting:\nDevelop and implement data analyses and other strategies that optimize statistical efficiency and quality.\nInterpret data and analyze results using statistical techniques.\nDevelop or assist in the development of SSRS, Excel, Tableau, and Power BI reports.\nDocumentation & Compliance:Develop required process documentation and adhere to security compliance.\nEssential Functions\nDW solutioning\nUnderstanding business requirements, sourcing data, and designing data models.\nAssessing Data Quality, Data Integration, Migration & Modeling.\nHandling end-to-end development.\nFrequent client interaction.\nQualifications\nPrimary Skills\nGood business analytical skills.\nDeep understanding of dimensional modeling, OLTP, and OLAP database designs and implementation strategies.\nData Warehousing concepts, architecture, and schemas.\nFamiliarity with ETL tools such as Microsoft SSIS/DTS, Data Stage, Informatica Power Center, Informatica Cloud.\nExperience in providing solutions for BI & DW environments.\nStrong knowledge of and experience with reporting packages (e.g., Business Objects), databases (e.g., SQL), and programming (XML, Javascript, or ETL frameworks).\nKnowledge of statistics and experience using statistical packages for analyzing datasets (e.g., Excel, SPSS, SAS).\nStrong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy.\nGood communication skills, both written and verbal.\nExperience in the Manufacturing sector.\nFamiliarity with Agile methodologies such as Scrum.\nPreferred Knowledge\nExposure to data visualization/BI.\nAWS",Electronics,"['Data Modeling', 'Databases', 'Data Analytics', 'Sql Server Analysis Services', 'Tableau', 'Power Bi']",2025-06-12 15:32:36
Architect (ATC)- Data Integration,Virtusa,6-10 Years,,Bengaluru,"Collaborate with business stakeholders, data architects, and IT teams to gather and understand data migration requirements.\nAnalyze legacy banking and insurance systems (e.g., core banking, policy admin, claims, CRM) to identify data structures and dependencies.\nWork with large-scale datasets and understand big data architectures (e.g., Hadoop, Spark, Hive) to support scalable data migration and transformation.\nPerform data profiling, cleansing, and transformation using SQL and ETL tools, with the ability to understand and write complex SQL queries and interpret the logic implemented in ETL workflows.\nDevelop and maintain data mapping documents and transformation logic specific to financial and insurance data (e.g., customer KYC, transactions, policies, claims).\nValidate migrated data against business rules, regulatory standards, and reconciliation reports.\nSupport UAT by preparing test cases and validating migrated data with business users.\nEnsure data privacy and security compliance throughout the migration process.",Information Technology,"['CRM', 'Core Banking', 'Spark', 'Hadoop Basics', 'Sql']",2025-06-12 15:32:41
Architect (ATC)- Data Integration,Virtusa,6-10 Years,,Bengaluru,"Collaborate with business stakeholders, data architects, and IT teams to gather and understand data migration requirements.\nAnalyze legacy banking and insurance systems (e.g., core banking, policy admin, claims, CRM) to identify data structures and dependencies.\nWork with large-scale datasets and understand big data architectures (e.g., Hadoop, Spark, Hive) to support scalable data migration and transformation.\nPerform data profiling, cleansing, and transformation using SQL and ETL tools, with the ability to understand and write complex SQL queries and interpret the logic implemented in ETL workflows.\nDevelop and maintain data mapping documents and transformation logic specific to financial and insurance data (e.g., customer KYC, transactions, policies, claims).\nValidate migrated data against business rules, regulatory standards, and reconciliation reports.\nSupport UAT by preparing test cases and validating migrated data with business users.\nEnsure data privacy and security compliance throughout the migration process.",Information Technology,"['CRM', 'Core Banking', 'Spark', 'Hadoop Basics', 'Sql']",2025-06-12 15:32:43
