job_title,company_name,experience,salary,location,industry,job_description,skills,scraped_at
Senior Data Engineer ( Fabric ),Aspire Systems India Private Limited,10-15 Years,,Chennai,Software,"We are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills.\nRequirements:\nWe are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills. The ideal candidate will possess Experience with Azure Data Services, including Azure Data Factory, Azure Synapse or similar tools,Experience of creating DAGs, implementing activities, and running Apache Airflow and Familiarity with DevOps practices, CI/CD pipelines and Azure DevOps.\nThe ideal candidate should have:\nKey Responsibilities:\nDesign, develop, and maintain ETL Notebook orchestration pipelines using PySpark and Microsoft Fabric.\nWorking with Apache Delta Lake tables, Change Data Feed (CDF), Lakehouses and custom libraries\nCollaborate with data scientists, analysts, and other stakeholders to understand data requirements and deliver efficient data solutions.\nMigrate and integrate data from legacy SQL Server environments into modern data platforms.\nOptimize data pipelines and workflows for scalability, efficiency, and reliability.\nProvide technical leadership and mentorship to junior developers and other team members.\nTroubleshoot and resolve complex data engineering issues related to performance, data quality, and system scalability.\nDebugging of code, breaking down to test components, identify issues and resolve\nDevelop, maintain, and enforce data engineering best practices, coding standards, and documentation.\nConduct code reviews and provide constructive feedback to improve team productivity and code quality.\nSupport data-driven decision-making processes by ensuring data integrity, availability, and consistency across different platforms.\nQualifications:\nBachelor s or Master s degree in Computer Science, Data Science, Engineering, or a related field.\n10+ years of experience in data engineering, with a strong focus on ETL development using PySpark or other Spark-based tools.\nProficiency in SQL with extensive experience in complex queries, performance tuning, and data modeling.\nExperience with Microsoft Fabric or similar cloud-based data integration platforms is a plus.\nStrong knowledge of data warehousing concepts, ETL frameworks, and big data processing.\nFamiliarity with other data processing technologies (e.g., Hadoop, Hive, Kafka) is an advantage.\nExperience working with both structured and unstructured data sources.\nExcellent problem-solving skills and the ability to troubleshoot complex data engineering issues.\nExperience with Azure Data Services, including Azure Data Factory, Azure Synapse, or similar tools.\nExperience of creating DAGs, implementing activities, and running Apache Airflow\nFamiliarity with DevOps practices, CI/CD pipelines and Azure DevOps.","['CI/CD', 'Senior Data Engineer ( Fabric )', 'Sql', 'Etl']",2025-06-10 19:37:12
Senior Data Engineer ( Fabric ),Aspire Systems India Private Limited,10-15 Years,,Chennai,Software,"We are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills.\nRequirements:\nWe are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills. The ideal candidate will possess Experience with Azure Data Services, including Azure Data Factory, Azure Synapse or similar tools,Experience of creating DAGs, implementing activities, and running Apache Airflow and Familiarity with DevOps practices, CI/CD pipelines and Azure DevOps.\nThe ideal candidate should have:\nKey Responsibilities:\nDesign, develop, and maintain ETL Notebook orchestration pipelines using PySpark and Microsoft Fabric.\nWorking with Apache Delta Lake tables, Change Data Feed (CDF), Lakehouses and custom libraries\nCollaborate with data scientists, analysts, and other stakeholders to understand data requirements and deliver efficient data solutions.\nMigrate and integrate data from legacy SQL Server environments into modern data platforms.\nOptimize data pipelines and workflows for scalability, efficiency, and reliability.\nProvide technical leadership and mentorship to junior developers and other team members.\nTroubleshoot and resolve complex data engineering issues related to performance, data quality, and system scalability.\nDebugging of code, breaking down to test components, identify issues and resolve\nDevelop, maintain, and enforce data engineering best practices, coding standards, and documentation.\nConduct code reviews and provide constructive feedback to improve team productivity and code quality.\nSupport data-driven decision-making processes by ensuring data integrity, availability, and consistency across different platforms.\nQualifications:\nBachelor s or Master s degree in Computer Science, Data Science, Engineering, or a related field.\n10+ years of experience in data engineering, with a strong focus on ETL development using PySpark or other Spark-based tools.\nProficiency in SQL with extensive experience in complex queries, performance tuning, and data modeling.\nExperience with Microsoft Fabric or similar cloud-based data integration platforms is a plus.\nStrong knowledge of data warehousing concepts, ETL frameworks, and big data processing.\nFamiliarity with other data processing technologies (e.g., Hadoop, Hive, Kafka) is an advantage.\nExperience working with both structured and unstructured data sources.\nExcellent problem-solving skills and the ability to troubleshoot complex data engineering issues.\nExperience with Azure Data Services, including Azure Data Factory, Azure Synapse, or similar tools.\nExperience of creating DAGs, implementing activities, and running Apache Airflow\nFamiliarity with DevOps practices, CI/CD pipelines and Azure DevOps.","['CI/CD', 'Senior Data Engineer ( Fabric )', 'Sql', 'Etl']",2025-06-10 19:37:12
Senior Data Engineer ( Fabric ),Aspire Systems India Private Limited,10-15 Years,,Chennai,Software,"We are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills.\nRequirements:\nWe are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills. The ideal candidate will possess Experience with Azure Data Services, including Azure Data Factory, Azure Synapse or similar tools,Experience of creating DAGs, implementing activities, and running Apache Airflow and Familiarity with DevOps practices, CI/CD pipelines and Azure DevOps.\nThe ideal candidate should have:\nKey Responsibilities:\nDesign, develop, and maintain ETL Notebook orchestration pipelines using PySpark and Microsoft Fabric.\nWorking with Apache Delta Lake tables, Change Data Feed (CDF), Lakehouses and custom libraries\nCollaborate with data scientists, analysts, and other stakeholders to understand data requirements and deliver efficient data solutions.\nMigrate and integrate data from legacy SQL Server environments into modern data platforms.\nOptimize data pipelines and workflows for scalability, efficiency, and reliability.\nProvide technical leadership and mentorship to junior developers and other team members.\nTroubleshoot and resolve complex data engineering issues related to performance, data quality, and system scalability.\nDebugging of code, breaking down to test components, identify issues and resolve\nDevelop, maintain, and enforce data engineering best practices, coding standards, and documentation.\nConduct code reviews and provide constructive feedback to improve team productivity and code quality.\nSupport data-driven decision-making processes by ensuring data integrity, availability, and consistency across different platforms.\nQualifications:\nBachelor s or Master s degree in Computer Science, Data Science, Engineering, or a related field.\n10+ years of experience in data engineering, with a strong focus on ETL development using PySpark or other Spark-based tools.\nProficiency in SQL with extensive experience in complex queries, performance tuning, and data modeling.\nExperience with Microsoft Fabric or similar cloud-based data integration platforms is a plus.\nStrong knowledge of data warehousing concepts, ETL frameworks, and big data processing.\nFamiliarity with other data processing technologies (e.g., Hadoop, Hive, Kafka) is an advantage.\nExperience working with both structured and unstructured data sources.\nExcellent problem-solving skills and the ability to troubleshoot complex data engineering issues.\nExperience with Azure Data Services, including Azure Data Factory, Azure Synapse, or similar tools.\nExperience of creating DAGs, implementing activities, and running Apache Airflow\nFamiliarity with DevOps practices, CI/CD pipelines and Azure DevOps.","['CI/CD', 'Senior Data Engineer ( Fabric )', 'Sql', 'Etl']",2025-06-10 19:37:13
Senior Data Engineer ( Fabric ),Aspire Systems India Private Limited,10-15 Years,,Chennai,Software,"We are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills.\nRequirements:\nWe are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills. The ideal candidate will possess Experience with Azure Data Services, including Azure Data Factory, Azure Synapse or similar tools,Experience of creating DAGs, implementing activities, and running Apache Airflow and Familiarity with DevOps practices, CI/CD pipelines and Azure DevOps.\nThe ideal candidate should have:\nKey Responsibilities:\nDesign, develop, and maintain ETL Notebook orchestration pipelines using PySpark and Microsoft Fabric.\nWorking with Apache Delta Lake tables, Change Data Feed (CDF), Lakehouses and custom libraries\nCollaborate with data scientists, analysts, and other stakeholders to understand data requirements and deliver efficient data solutions.\nMigrate and integrate data from legacy SQL Server environments into modern data platforms.\nOptimize data pipelines and workflows for scalability, efficiency, and reliability.\nProvide technical leadership and mentorship to junior developers and other team members.\nTroubleshoot and resolve complex data engineering issues related to performance, data quality, and system scalability.\nDebugging of code, breaking down to test components, identify issues and resolve\nDevelop, maintain, and enforce data engineering best practices, coding standards, and documentation.\nConduct code reviews and provide constructive feedback to improve team productivity and code quality.\nSupport data-driven decision-making processes by ensuring data integrity, availability, and consistency across different platforms.\nQualifications:\nBachelor s or Master s degree in Computer Science, Data Science, Engineering, or a related field.\n10+ years of experience in data engineering, with a strong focus on ETL development using PySpark or other Spark-based tools.\nProficiency in SQL with extensive experience in complex queries, performance tuning, and data modeling.\nExperience with Microsoft Fabric or similar cloud-based data integration platforms is a plus.\nStrong knowledge of data warehousing concepts, ETL frameworks, and big data processing.\nFamiliarity with other data processing technologies (e.g., Hadoop, Hive, Kafka) is an advantage.\nExperience working with both structured and unstructured data sources.\nExcellent problem-solving skills and the ability to troubleshoot complex data engineering issues.\nExperience with Azure Data Services, including Azure Data Factory, Azure Synapse, or similar tools.\nExperience of creating DAGs, implementing activities, and running Apache Airflow\nFamiliarity with DevOps practices, CI/CD pipelines and Azure DevOps.","['CI/CD', 'Senior Data Engineer ( Fabric )', 'Sql', 'Etl']",2025-06-10 19:37:14
Senior Data Engineer ( Fabric ),Aspire Systems India Private Limited,10-15 Years,,Chennai,Software,"We are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills.\nRequirements:\nWe are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills. The ideal candidate will possess Experience with Azure Data Services, including Azure Data Factory, Azure Synapse or similar tools,Experience of creating DAGs, implementing activities, and running Apache Airflow and Familiarity with DevOps practices, CI/CD pipelines and Azure DevOps.\nThe ideal candidate should have:\nKey Responsibilities:\nDesign, develop, and maintain ETL Notebook orchestration pipelines using PySpark and Microsoft Fabric.\nWorking with Apache Delta Lake tables, Change Data Feed (CDF), Lakehouses and custom libraries\nCollaborate with data scientists, analysts, and other stakeholders to understand data requirements and deliver efficient data solutions.\nMigrate and integrate data from legacy SQL Server environments into modern data platforms.\nOptimize data pipelines and workflows for scalability, efficiency, and reliability.\nProvide technical leadership and mentorship to junior developers and other team members.\nTroubleshoot and resolve complex data engineering issues related to performance, data quality, and system scalability.\nDebugging of code, breaking down to test components, identify issues and resolve\nDevelop, maintain, and enforce data engineering best practices, coding standards, and documentation.\nConduct code reviews and provide constructive feedback to improve team productivity and code quality.\nSupport data-driven decision-making processes by ensuring data integrity, availability, and consistency across different platforms.\nQualifications:\nBachelor s or Master s degree in Computer Science, Data Science, Engineering, or a related field.\n10+ years of experience in data engineering, with a strong focus on ETL development using PySpark or other Spark-based tools.\nProficiency in SQL with extensive experience in complex queries, performance tuning, and data modeling.\nExperience with Microsoft Fabric or similar cloud-based data integration platforms is a plus.\nStrong knowledge of data warehousing concepts, ETL frameworks, and big data processing.\nFamiliarity with other data processing technologies (e.g., Hadoop, Hive, Kafka) is an advantage.\nExperience working with both structured and unstructured data sources.\nExcellent problem-solving skills and the ability to troubleshoot complex data engineering issues.\nExperience with Azure Data Services, including Azure Data Factory, Azure Synapse, or similar tools.\nExperience of creating DAGs, implementing activities, and running Apache Airflow\nFamiliarity with DevOps practices, CI/CD pipelines and Azure DevOps.","['CI/CD', 'Senior Data Engineer ( Fabric )', 'Sql', 'Etl']",2025-06-10 19:37:15
Senior Data Engineer ( Fabric ),Aspire Systems India Private Limited,10-15 Years,,Chennai,Software,"We are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills.\nRequirements:\nWe are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills. The ideal candidate will possess Experience with Azure Data Services, including Azure Data Factory, Azure Synapse or similar tools,Experience of creating DAGs, implementing activities, and running Apache Airflow and Familiarity with DevOps practices, CI/CD pipelines and Azure DevOps.\nThe ideal candidate should have:\nKey Responsibilities:\nDesign, develop, and maintain ETL Notebook orchestration pipelines using PySpark and Microsoft Fabric.\nWorking with Apache Delta Lake tables, Change Data Feed (CDF), Lakehouses and custom libraries\nCollaborate with data scientists, analysts, and other stakeholders to understand data requirements and deliver efficient data solutions.\nMigrate and integrate data from legacy SQL Server environments into modern data platforms.\nOptimize data pipelines and workflows for scalability, efficiency, and reliability.\nProvide technical leadership and mentorship to junior developers and other team members.\nTroubleshoot and resolve complex data engineering issues related to performance, data quality, and system scalability.\nDebugging of code, breaking down to test components, identify issues and resolve\nDevelop, maintain, and enforce data engineering best practices, coding standards, and documentation.\nConduct code reviews and provide constructive feedback to improve team productivity and code quality.\nSupport data-driven decision-making processes by ensuring data integrity, availability, and consistency across different platforms.\nQualifications:\nBachelor s or Master s degree in Computer Science, Data Science, Engineering, or a related field.\n10+ years of experience in data engineering, with a strong focus on ETL development using PySpark or other Spark-based tools.\nProficiency in SQL with extensive experience in complex queries, performance tuning, and data modeling.\nExperience with Microsoft Fabric or similar cloud-based data integration platforms is a plus.\nStrong knowledge of data warehousing concepts, ETL frameworks, and big data processing.\nFamiliarity with other data processing technologies (e.g., Hadoop, Hive, Kafka) is an advantage.\nExperience working with both structured and unstructured data sources.\nExcellent problem-solving skills and the ability to troubleshoot complex data engineering issues.\nExperience with Azure Data Services, including Azure Data Factory, Azure Synapse, or similar tools.\nExperience of creating DAGs, implementing activities, and running Apache Airflow\nFamiliarity with DevOps practices, CI/CD pipelines and Azure DevOps.","['CI/CD', 'Senior Data Engineer ( Fabric )', 'Sql', 'Etl']",2025-06-10 19:37:16
Senior Data Engineer ( Fabric ),Aspire Systems India Private Limited,10-15 Years,,Chennai,Software,"We are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills.\nRequirements:\nWe are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills. The ideal candidate will possess Experience with Azure Data Services, including Azure Data Factory, Azure Synapse or similar tools,Experience of creating DAGs, implementing activities, and running Apache Airflow and Familiarity with DevOps practices, CI/CD pipelines and Azure DevOps.\nThe ideal candidate should have:\nKey Responsibilities:\nDesign, develop, and maintain ETL Notebook orchestration pipelines using PySpark and Microsoft Fabric.\nWorking with Apache Delta Lake tables, Change Data Feed (CDF), Lakehouses and custom libraries\nCollaborate with data scientists, analysts, and other stakeholders to understand data requirements and deliver efficient data solutions.\nMigrate and integrate data from legacy SQL Server environments into modern data platforms.\nOptimize data pipelines and workflows for scalability, efficiency, and reliability.\nProvide technical leadership and mentorship to junior developers and other team members.\nTroubleshoot and resolve complex data engineering issues related to performance, data quality, and system scalability.\nDebugging of code, breaking down to test components, identify issues and resolve\nDevelop, maintain, and enforce data engineering best practices, coding standards, and documentation.\nConduct code reviews and provide constructive feedback to improve team productivity and code quality.\nSupport data-driven decision-making processes by ensuring data integrity, availability, and consistency across different platforms.\nQualifications:\nBachelor s or Master s degree in Computer Science, Data Science, Engineering, or a related field.\n10+ years of experience in data engineering, with a strong focus on ETL development using PySpark or other Spark-based tools.\nProficiency in SQL with extensive experience in complex queries, performance tuning, and data modeling.\nExperience with Microsoft Fabric or similar cloud-based data integration platforms is a plus.\nStrong knowledge of data warehousing concepts, ETL frameworks, and big data processing.\nFamiliarity with other data processing technologies (e.g., Hadoop, Hive, Kafka) is an advantage.\nExperience working with both structured and unstructured data sources.\nExcellent problem-solving skills and the ability to troubleshoot complex data engineering issues.\nExperience with Azure Data Services, including Azure Data Factory, Azure Synapse, or similar tools.\nExperience of creating DAGs, implementing activities, and running Apache Airflow\nFamiliarity with DevOps practices, CI/CD pipelines and Azure DevOps.","['CI/CD', 'Senior Data Engineer ( Fabric )', 'Sql', 'Etl']",2025-06-10 19:37:16
Senior Data Engineer ( Fabric ),Aspire Systems India Private Limited,10-15 Years,,Chennai,Software,"We are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills.\nRequirements:\nWe are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills. The ideal candidate will possess Experience with Azure Data Services, including Azure Data Factory, Azure Synapse or similar tools,Experience of creating DAGs, implementing activities, and running Apache Airflow and Familiarity with DevOps practices, CI/CD pipelines and Azure DevOps.\nThe ideal candidate should have:\nKey Responsibilities:\nDesign, develop, and maintain ETL Notebook orchestration pipelines using PySpark and Microsoft Fabric.\nWorking with Apache Delta Lake tables, Change Data Feed (CDF), Lakehouses and custom libraries\nCollaborate with data scientists, analysts, and other stakeholders to understand data requirements and deliver efficient data solutions.\nMigrate and integrate data from legacy SQL Server environments into modern data platforms.\nOptimize data pipelines and workflows for scalability, efficiency, and reliability.\nProvide technical leadership and mentorship to junior developers and other team members.\nTroubleshoot and resolve complex data engineering issues related to performance, data quality, and system scalability.\nDebugging of code, breaking down to test components, identify issues and resolve\nDevelop, maintain, and enforce data engineering best practices, coding standards, and documentation.\nConduct code reviews and provide constructive feedback to improve team productivity and code quality.\nSupport data-driven decision-making processes by ensuring data integrity, availability, and consistency across different platforms.\nQualifications:\nBachelor s or Master s degree in Computer Science, Data Science, Engineering, or a related field.\n10+ years of experience in data engineering, with a strong focus on ETL development using PySpark or other Spark-based tools.\nProficiency in SQL with extensive experience in complex queries, performance tuning, and data modeling.\nExperience with Microsoft Fabric or similar cloud-based data integration platforms is a plus.\nStrong knowledge of data warehousing concepts, ETL frameworks, and big data processing.\nFamiliarity with other data processing technologies (e.g., Hadoop, Hive, Kafka) is an advantage.\nExperience working with both structured and unstructured data sources.\nExcellent problem-solving skills and the ability to troubleshoot complex data engineering issues.\nExperience with Azure Data Services, including Azure Data Factory, Azure Synapse, or similar tools.\nExperience of creating DAGs, implementing activities, and running Apache Airflow\nFamiliarity with DevOps practices, CI/CD pipelines and Azure DevOps.","['CI/CD', 'Senior Data Engineer ( Fabric )', 'Sql', 'Etl']",2025-06-10 19:37:17
Senior Data Engineer ( Fabric ),Aspire Systems India Private Limited,10-15 Years,,Chennai,Software,"We are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills.\nRequirements:\nWe are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills. The ideal candidate will possess Experience with Azure Data Services, including Azure Data Factory, Azure Synapse or similar tools,Experience of creating DAGs, implementing activities, and running Apache Airflow and Familiarity with DevOps practices, CI/CD pipelines and Azure DevOps.\nThe ideal candidate should have:\nKey Responsibilities:\nDesign, develop, and maintain ETL Notebook orchestration pipelines using PySpark and Microsoft Fabric.\nWorking with Apache Delta Lake tables, Change Data Feed (CDF), Lakehouses and custom libraries\nCollaborate with data scientists, analysts, and other stakeholders to understand data requirements and deliver efficient data solutions.\nMigrate and integrate data from legacy SQL Server environments into modern data platforms.\nOptimize data pipelines and workflows for scalability, efficiency, and reliability.\nProvide technical leadership and mentorship to junior developers and other team members.\nTroubleshoot and resolve complex data engineering issues related to performance, data quality, and system scalability.\nDebugging of code, breaking down to test components, identify issues and resolve\nDevelop, maintain, and enforce data engineering best practices, coding standards, and documentation.\nConduct code reviews and provide constructive feedback to improve team productivity and code quality.\nSupport data-driven decision-making processes by ensuring data integrity, availability, and consistency across different platforms.\nQualifications:\nBachelor s or Master s degree in Computer Science, Data Science, Engineering, or a related field.\n10+ years of experience in data engineering, with a strong focus on ETL development using PySpark or other Spark-based tools.\nProficiency in SQL with extensive experience in complex queries, performance tuning, and data modeling.\nExperience with Microsoft Fabric or similar cloud-based data integration platforms is a plus.\nStrong knowledge of data warehousing concepts, ETL frameworks, and big data processing.\nFamiliarity with other data processing technologies (e.g., Hadoop, Hive, Kafka) is an advantage.\nExperience working with both structured and unstructured data sources.\nExcellent problem-solving skills and the ability to troubleshoot complex data engineering issues.\nExperience with Azure Data Services, including Azure Data Factory, Azure Synapse, or similar tools.\nExperience of creating DAGs, implementing activities, and running Apache Airflow\nFamiliarity with DevOps practices, CI/CD pipelines and Azure DevOps.","['CI/CD', 'Senior Data Engineer ( Fabric )', 'Sql', 'Etl']",2025-06-10 19:37:18
Senior Data Engineer ( Fabric ),Aspire Systems India Private Limited,10-15 Years,,Chennai,Software,"We are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills.\nRequirements:\nWe are looking for a Senior Data Engineer with extensive experience in developing ETL processes using PySpark Notebooks and Microsoft Fabric, and supporting existing legacy SQL Server environments. The ideal candidate will possess a strong background in Spark-based development, demonstrate a high proficiency in SQL, and be comfortable working independently, collaboratively within a team, or leading other developers when required, coupled with strong communication skills. The ideal candidate will possess Experience with Azure Data Services, including Azure Data Factory, Azure Synapse or similar tools,Experience of creating DAGs, implementing activities, and running Apache Airflow and Familiarity with DevOps practices, CI/CD pipelines and Azure DevOps.\nThe ideal candidate should have:\nKey Responsibilities:\nDesign, develop, and maintain ETL Notebook orchestration pipelines using PySpark and Microsoft Fabric.\nWorking with Apache Delta Lake tables, Change Data Feed (CDF), Lakehouses and custom libraries\nCollaborate with data scientists, analysts, and other stakeholders to understand data requirements and deliver efficient data solutions.\nMigrate and integrate data from legacy SQL Server environments into modern data platforms.\nOptimize data pipelines and workflows for scalability, efficiency, and reliability.\nProvide technical leadership and mentorship to junior developers and other team members.\nTroubleshoot and resolve complex data engineering issues related to performance, data quality, and system scalability.\nDebugging of code, breaking down to test components, identify issues and resolve\nDevelop, maintain, and enforce data engineering best practices, coding standards, and documentation.\nConduct code reviews and provide constructive feedback to improve team productivity and code quality.\nSupport data-driven decision-making processes by ensuring data integrity, availability, and consistency across different platforms.\nQualifications:\nBachelor s or Master s degree in Computer Science, Data Science, Engineering, or a related field.\n10+ years of experience in data engineering, with a strong focus on ETL development using PySpark or other Spark-based tools.\nProficiency in SQL with extensive experience in complex queries, performance tuning, and data modeling.\nExperience with Microsoft Fabric or similar cloud-based data integration platforms is a plus.\nStrong knowledge of data warehousing concepts, ETL frameworks, and big data processing.\nFamiliarity with other data processing technologies (e.g., Hadoop, Hive, Kafka) is an advantage.\nExperience working with both structured and unstructured data sources.\nExcellent problem-solving skills and the ability to troubleshoot complex data engineering issues.\nExperience with Azure Data Services, including Azure Data Factory, Azure Synapse, or similar tools.\nExperience of creating DAGs, implementing activities, and running Apache Airflow\nFamiliarity with DevOps practices, CI/CD pipelines and Azure DevOps.","['CI/CD', 'Senior Data Engineer ( Fabric )', 'Sql', 'Etl']",2025-06-10 19:37:19
